IP_LOC,Method_LOC,File_LOC,Var_Type,Var_Property,Var_Init,Def_C_IP,Def_C_Other,Def_C_If,Def_C_For,Def_C_While,Def_V_IP,Def_V_Other,Def_V_If,Def_V_For,Def_V_While,Def_Lib_IP,Def_Lib_Other,Def_Lib_If,Def_Lib_For,Def_Lib_While,Def_User_IP,Def_User_Other,Def_User_If,Def_User_For,Def_User_While,Use_V_IP,Use_V_Other,Use_V_If,Use_V_For,Use_V_While,Use_Lib_IP,Use_Lib_Other,Use_Lib_If,Use_Lib_For,Use_Lib_While,Use_User_IP,Use_User_Other,Use_User_If,Use_User_For,Use_User_While,Use_If_IP,Use_If_Other,Use_For_IP,Use_For_Other,Use_While_IP,Use_While_Other,Defect
149,189,1346,1,1,0,4,9,2,3,2,5,4,1,0,5,3,1,1,1,0,3,0,0,0,0,8,13,9,1,11,1,7,4,2,3,0,2,0,0,0,3,4,0,2,0,1,FALSE
170,189,1346,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,2,0,0,1,3,0,0,0,0,0,0,0,0,2,2,3,0,0,0,4,0,0,0,0,FALSE
24,127,1346,1,1,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,3,2,0,0,10,9,9,0,2,6,7,3,0,2,8,8,5,0,0,3,0,2,0,0,FALSE
1,62,254,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
1,40,212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
1,40,212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE
35,42,1011,1,1,2,0,12,0,6,0,0,4,0,0,0,5,1,3,2,0,5,0,2,2,0,1,7,0,6,0,5,4,4,5,0,3,1,3,2,0,2,0,3,3,0,0,TRUE
3,42,1011,1,1,1,0,4,0,2,0,0,1,0,0,0,2,0,2,1,0,1,0,1,1,0,0,2,1,2,0,1,3,4,2,0,0,2,2,1,0,0,2,0,3,0,0,TRUE
9,58,1011,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
15,58,1011,1,1,0,0,7,0,4,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,11,8,8,0,1,3,0,0,0,0,2,2,0,0,1,2,0,2,0,0,FALSE
17,58,1011,1,1,0,0,7,0,4,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,11,8,8,0,2,3,0,0,0,0,2,2,0,0,1,2,0,2,0,0,FALSE
57,110,1011,0,1,0,0,4,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
74,110,1011,0,1,0,0,17,1,9,0,1,10,3,3,0,0,1,1,0,0,0,2,2,2,0,0,18,8,15,0,0,5,4,2,0,2,0,0,2,2,0,4,0,5,0,2,TRUE
29,98,1011,1,1,2,1,6,1,3,0,0,2,1,1,0,2,0,2,1,0,1,0,1,1,0,0,5,4,5,0,2,2,4,1,0,0,0,0,0,0,2,2,0,2,0,0,TRUE
30,98,1011,1,1,2,1,6,1,3,0,0,2,1,1,0,2,0,2,1,0,1,0,1,1,0,0,5,4,5,0,2,2,4,1,0,0,0,0,0,0,2,2,0,2,0,0,TRUE
29,50,689,1,1,2,0,4,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,1,5,6,1,0,1,3,0,2,0,0,FALSE
34,50,689,1,1,2,0,4,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,2,8,6,1,0,1,3,0,2,0,0,FALSE
35,50,689,1,1,2,0,4,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,3,10,6,1,0,1,3,0,2,0,0,FALSE
10,18,689,1,1,2,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,TRUE
10,18,689,0,1,2,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,TRUE
10,18,689,0,1,2,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,TRUE
10,18,689,1,1,2,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,TRUE
6,17,689,1,1,0,0,4,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,TRUE
7,17,689,1,1,0,0,4,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,TRUE
